comm_i,comm_j,n_companies,exit_rate,failure_rate,risk_adjusted,avg_capital,geo_comp,type_comp,green_comp,stage_comp,size_comp,same_geo
11,14,62.0,6.451612903225806,3.225806451612903,3.225806451612903,18.394289401906335,0.5837961341005213,0.17534010651263404,0.1107722065168874,0.1680284858055351,40.220640722243616,0
13,14,83.0,6.024096385542169,2.4096385542168677,3.6144578313253013,42.8144246697078,0.1924474124840658,0.23185508607052654,0.14307692307692307,0.1691938672288258,148.37033042611318,1
7,10,154.0,7.792207792207792,2.5974025974025974,5.194805194805195,20.44432381471107,0.5983391174106527,0.11387929893433664,0.02145403615991846,0.1048364661344967,51.06508374083603,0
10,14,69.0,10.144927536231885,2.898550724637681,7.246376811594203,32.329576855511625,0.613202001328477,0.17936464638800137,0.1277888777888778,0.11961425991948334,67.86659674512595,0
10,19,17.0,17.647058823529413,0.0,17.647058823529413,110.57936243386244,0.23474538293134423,0.19632178981999493,0.059962224611906124,0.11183395252349879,174.13635101545526,1
3,6,548.0,3.64963503649635,4.744525547445255,-1.0948905109489049,9.115947813092063,0.07249228112157859,0.12639464713749626,0.02249613550774214,0.20724161033852878,9.555754716289774,1
3,7,881.0,6.015891032917139,4.426787741203178,1.5891032917139611,15.742312291047615,0.06701089706378181,0.03293104771474777,0.014445362751087033,0.198464340522196,42.77749998391046,1
3,11,153.0,4.57516339869281,5.228758169934641,-0.6535947712418304,12.700670916985061,0.5991674788802573,0.14248343317508227,0.018882727639015117,0.10678209850487311,19.358372265956767,0
3,13,99.0,10.1010101010101,2.0202020202020203,8.08080808080808,36.25678294343046,0.5004141219055069,0.19936344654551236,0.051187444199050774,0.23096063942158873,207.94934341431357,0
6,7,619.0,4.846526655896607,3.392568659127625,1.453957996768982,10.612381999203073,0.11736197308050379,0.09366115252306517,0.008050772756655106,0.20145574399148855,52.333254700200236,1
6,11,117.0,4.273504273504273,4.273504273504273,0.0,11.681248230272145,0.6289354101142388,0.016245363358099323,0.0036134078687270234,0.11610728365727317,28.914126982246543,0
6,13,72.0,9.722222222222223,5.555555555555555,4.166666666666668,29.116873808507613,0.5279193430103579,0.07401331319393872,0.028691308691308634,0.11910278968325973,217.50509813060336,0
7,11,200.0,6.5,4.0,2.5,14.899996709239133,0.571397147586826,0.10981494170113892,0.0044373648879280836,0.14724427169918228,23.419127717953693,0
0,1,321.0,4.984423676012461,4.049844236760125,0.9345794392523361,8.202333800356524,0.3811543875032798,0.3083991291780311,0.0567356454442762,0.5639074656648901,15.817682492524419,1
0,3,308.0,5.194805194805195,3.2467532467532463,1.9480519480519485,9.400816025759694,0.1974889117209055,0.35863305054286326,0.09984841286001946,0.6047002062969892,10.416888359574141,1
0,7,396.0,4.292929292929292,4.040404040404041,0.2525252525252517,10.146263264665853,0.23385372406822447,0.3280246579630731,0.08540305010893241,0.5809189750270028,53.194388343484604,1
0,16,38.0,5.263157894736842,0.0,5.263157894736842,24.878492029367028,0.6738757144434192,0.10045098828016255,0.08732595894557256,0.6188937090990421,28.23419106152041,0
0,23,59.0,6.779661016949152,3.389830508474576,3.389830508474576,16.879318924235175,0.23829348469535602,0.2839326406194089,0.07602171136653886,0.5706611210972143,11.95439802594315,1
1,3,775.0,6.322580645161291,5.290322580645161,1.03225806451613,11.792314409630222,0.2666679513843536,0.053893022365060196,0.04311276741574325,0.11281795838713893,5.400794132950278,1
1,16,136.0,3.6764705882352944,0.0,3.6764705882352944,13.907017186677876,0.46247817445412104,0.21416542475071085,0.030590313501296363,0.11807950380915526,12.41650856899599,0
