Company ID,Companies,Business Status,Ownership Status,Success Class,Success Probability,IPO Probability,M&A Probability,Total Raised,outcome,n_investors_matched,pct_green,pct_esg,pct_traditional,pct_gvc,pct_ivc,pct_cvc,pct_impact,green_quartile
572362-30,H2CHP,Product Development,Privately Held (backing),Success,70.0,1.0,69.0,3.34,Active / Private,14,71.42857142857143,0.0,28.57142857142857,35.714285714285715,14.285714285714285,0.0,0.0,"Q3
(50-75%)"
107478-55,H2GO Power,Bankruptcy: Liquidation,Privately Held (backing),,,,,2.8,Failed,10,90.0,0.0,10.0,50.0,0.0,0.0,0.0,"Q4
(75-100%)"
543759-67,H2Gremm,Generating Revenue,Privately Held (backing),Success,80.0,2.0,78.0,7.57,Active / Private,4,100.0,0.0,0.0,100.0,0.0,0.0,0.0,"Q4
(75-100%)"
179800-84,H2hydroponics,Bankruptcy: Liquidation,Out of Business,,,,,,Failed,2,50.0,0.0,50.0,50.0,0.0,0.0,0.0,"Q1
(0-25%)"
458301-79,H2SYS,Generating Revenue,Privately Held (backing),No Exit,40.0,1.0,39.0,6.5,Active / Private,7,85.71428571428571,0.0,14.285714285714285,100.0,0.0,0.0,0.0,"Q4
(75-100%)"
459493-57,H3X,Generating Revenue,Privately Held (backing),Success,84.0,5.0,79.0,21.93,Active / Private,26,46.15384615384615,15.384615384615385,38.46153846153847,3.8461538461538463,53.84615384615385,7.6923076923076925,0.0,"Q1
(0-25%)"
459689-86,Hachi,Generating Revenue,Privately Held (backing),,,,,0.04,Active / Private,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,"Q1
(0-25%)"
503465-32,Haggerty AgRobotics,Generating Revenue,Privately Held (backing),,,,,0.3,Active / Private,2,50.0,0.0,50.0,50.0,0.0,0.0,0.0,"Q1
(0-25%)"
343574-29,Hago Energetics,Generating Revenue,Privately Held (backing),,,,,0.4,Active / Private,21,61.904761904761905,0.0,38.095238095238095,33.33333333333333,9.523809523809524,0.0,0.0,"Q2
(25-50%)"
812273-68,Haier New Energy,Generating Revenue,Privately Held (backing),,,,,208.44,Active / Private,10,60.0,0.0,40.0,50.0,10.0,10.0,0.0,"Q2
(25-50%)"
533251-99,HAL Systems,Generating Revenue,Privately Held (backing),No Exit,27.0,1.0,26.0,1.63,Active / Private,2,100.0,0.0,0.0,100.0,0.0,0.0,0.0,"Q4
(75-100%)"
714350-08,Halide Energy,Startup,Privately Held (backing),,,,,0.04,Active / Private,5,100.0,0.0,0.0,80.0,0.0,0.0,0.0,"Q4
(75-100%)"
570792-79,HalioGEN Power,Generating Revenue,Privately Held (backing),,,,,,Active / Private,9,77.77777777777779,0.0,22.22222222222222,44.44444444444444,0.0,0.0,0.0,"Q3
(50-75%)"
517306-06,Halitra,Generating Revenue,Privately Held (backing),,,,,0.02,Active / Private,7,42.857142857142854,0.0,57.14285714285714,14.285714285714285,0.0,0.0,0.0,"Q1
(0-25%)"
601696-00,Hall Core Water,Generating Revenue,Privately Held (backing),,,,,,Active / Private,2,100.0,0.0,0.0,50.0,50.0,0.0,0.0,"Q4
(75-100%)"
223443-10,Halo Energy,Generating Revenue,Privately Held (backing),,,,,2.38,Active / Private,3,100.0,0.0,0.0,33.33333333333333,33.33333333333333,0.0,0.0,"Q4
(75-100%)"
268038-01,Halo Industries,Generating Revenue,Privately Held (backing),Success,91.0,6.0,85.0,111.49,Active / Private,17,58.82352941176471,0.0,41.17647058823529,23.52941176470588,47.05882352941176,0.0,0.0,"Q2
(25-50%)"
467102-35,Halocycle,Generating Revenue,Privately Held (backing),No Exit,18.0,1.0,17.0,1.32,Active / Private,5,60.0,0.0,40.0,60.0,0.0,0.0,0.0,"Q2
(25-50%)"
538042-33,Halophilic Marine Agriculture,Generating Revenue,Privately Held (backing),,,,,,Active / Private,2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,"Q4
(75-100%)"
115537-15,Halsa (Food Products),Out of Business,Out of Business,,,,,3.31,Failed,6,66.66666666666666,0.0,33.33333333333333,33.33333333333333,16.666666666666664,16.666666666666664,0.0,"Q2
(25-50%)"
773885-44,Halt Energy,Generating Revenue,Privately Held (backing),,,,,0.76,Active / Private,3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,"Q4
(75-100%)"
234230-68,Hamama,Generating Revenue,Privately Held (backing),No Exit,26.0,2.0,24.0,4.68,Active / Private,16,37.5,0.0,62.5,6.25,56.25,0.0,6.25,"Q1
(0-25%)"
517661-47,HAMR Energy,Generating Revenue,Privately Held (backing),Success,53.0,1.0,52.0,9.91,Active / Private,8,62.5,0.0,37.5,50.0,12.5,0.0,0.0,"Q2
(25-50%)"
495916-84,Hangsheng New Energy Materials,Generating Revenue,Privately Held (backing),,,,,14.36,Active / Private,3,66.66666666666666,0.0,33.33333333333333,100.0,0.0,0.0,0.0,"Q2
(25-50%)"
532510-57,Hanhua,Generating Revenue,Privately Held (backing),,,,,,Active / Private,2,50.0,0.0,50.0,50.0,0.0,0.0,0.0,"Q1
(0-25%)"
267648-85,Hank (Business/Productivity Software),Generating Revenue,Acquired/Merged,,,,,,Acquired,6,83.33333333333334,0.0,16.666666666666664,66.66666666666666,16.666666666666664,0.0,0.0,"Q3
(50-75%)"
539719-39,Hannstar New Energy,Generating Revenue,Privately Held (backing),,,,,32.53,Active / Private,2,50.0,0.0,50.0,50.0,0.0,0.0,0.0,"Q1
(0-25%)"
597016-99,hansetherm,Generating Revenue,Privately Held (backing),No Exit,43.0,1.0,42.0,,Active / Private,2,50.0,0.0,50.0,0.0,0.0,0.0,50.0,"Q1
(0-25%)"
484746-85,Hanwei Polymers,Generating Revenue,Privately Held (backing),,,,,13.78,Active / Private,2,0.0,0.0,100.0,50.0,0.0,0.0,0.0,"Q1
(0-25%)"
528150-88,Haona New Energy,Startup,Privately Held (backing),,,,,,Active / Private,3,66.66666666666666,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,"Q2
(25-50%)"
507303-28,Harbinger,Generating Revenue,In IPO Registration,Success,98.0,86.0,12.0,322.06,IPO / Public,31,45.16129032258064,6.451612903225806,48.38709677419355,16.129032258064516,64.51612903225806,3.225806451612903,0.0,"Q1
(0-25%)"
438544-90,Harbor (Application Software),Generating Revenue,Acquired/Merged,,,,,2.2,Acquired,4,25.0,25.0,50.0,25.0,50.0,0.0,0.0,"Q1
(0-25%)"
519925-96,Harcy,Generating Revenue,Privately Held (backing),,,,,0.37,Active / Private,11,54.54545454545454,0.0,45.45454545454545,54.54545454545454,0.0,0.0,0.0,"Q2
(25-50%)"
437895-46,Harmony (Consumer Non-Durables),Generating Revenue,Privately Held (backing),Success,58.0,4.0,54.0,12.95,Active / Private,16,87.5,0.0,12.5,18.75,37.5,0.0,0.0,"Q4
(75-100%)"
234209-71,Hart Dairy,Generating Revenue,Privately Held (backing),No Exit,13.0,1.0,12.0,32.73,Active / Private,6,66.66666666666666,0.0,33.33333333333333,16.666666666666664,33.33333333333333,0.0,0.0,"Q2
(25-50%)"
469620-46,Harvest B,Generating Revenue,Privately Held (backing),Success,75.0,3.0,72.0,7.44,Active / Private,11,54.54545454545454,0.0,45.45454545454545,36.36363636363637,27.27272727272727,0.0,9.090909090909092,"Q2
(25-50%)"
435922-39,Harvest London,Generating Revenue,Privately Held (backing),No Exit,14.0,1.0,13.0,2.68,Active / Private,3,66.66666666666666,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,"Q2
(25-50%)"
268185-43,Has Algae,Out of Business,Out of Business,,,,,0.06,Failed,7,85.71428571428571,0.0,14.285714285714285,42.857142857142854,14.285714285714285,0.0,0.0,"Q4
(75-100%)"
458783-38,HATCH Biosystems,Out of Business,Out of Business,,,,,,Failed,5,100.0,0.0,0.0,80.0,20.0,0.0,0.0,"Q4
(75-100%)"
432803-62,Hauk Aeronautics,Stealth,Privately Held (backing),,,,,0.0,Active / Private,2,50.0,0.0,50.0,50.0,50.0,0.0,0.0,"Q1
(0-25%)"
509797-81,Havva,Generating Revenue,Privately Held (no backing),,,,,,Active / Private,2,100.0,0.0,0.0,50.0,0.0,0.0,0.0,"Q4
(75-100%)"
185115-25,Hawa Dawa,Generating Revenue,Acquired/Merged,,,,,3.14,Acquired,18,44.44444444444444,0.0,55.55555555555556,38.88888888888889,11.11111111111111,0.0,0.0,"Q1
(0-25%)"
158055-94,Hazel Technologies,Generating Revenue,Acquired/Merged (Operating Subsidiary),,,,,126.51,Acquired,21,80.95238095238095,0.0,19.047619047619047,28.57142857142857,28.57142857142857,4.761904761904762,19.047619047619047,"Q3
(50-75%)"
563212-99,HazelAero,Startup,Privately Held (backing),,,,,,Active / Private,3,66.66666666666666,0.0,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0,"Q2
(25-50%)"
300701-44,HB11 Energy,Generating Revenue,Privately Held (backing),No Exit,36.0,4.0,32.0,20.89,Active / Private,10,70.0,0.0,30.0,30.0,30.0,0.0,10.0,"Q3
(50-75%)"
754074-19,HchargeLab,Generating Revenue,Privately Held (backing),No Exit,23.0,1.0,22.0,,Active / Private,5,80.0,0.0,20.0,80.0,0.0,0.0,0.0,"Q3
(50-75%)"
434818-45,HData,Generating Revenue,Privately Held (backing),Success,95.0,3.0,92.0,20.74,Active / Private,21,42.857142857142854,4.761904761904762,52.38095238095239,38.095238095238095,33.33333333333333,0.0,0.0,"Q1
(0-25%)"
533507-23,Headway Cooperative,Generating Revenue,Privately Held (backing),,,,,,Active / Private,5,80.0,0.0,20.0,20.0,20.0,0.0,0.0,"Q3
(50-75%)"
481346-56,Healix,Generating Revenue,Privately Held (backing),No Exit,39.0,1.0,38.0,10.0,Active / Private,6,50.0,0.0,50.0,50.0,16.666666666666664,0.0,0.0,"Q1
(0-25%)"
501254-29,Heartee,Generating Revenue,Privately Held (backing),No Exit,44.0,1.0,43.0,4.14,Active / Private,3,100.0,0.0,0.0,0.0,100.0,0.0,0.0,"Q4
(75-100%)"
436409-74,Hearth Labs,Generating Revenue,Privately Held (backing),,,,,,Active / Private,9,77.77777777777779,0.0,22.22222222222222,22.22222222222222,11.11111111111111,0.0,0.0,"Q3
(50-75%)"
523110-70,Heata,Generating Revenue,Privately Held (backing),No Exit,18.0,1.0,17.0,2.07,Active / Private,5,80.0,0.0,20.0,40.0,20.0,0.0,0.0,"Q3
(50-75%)"
527500-99,Heatio,Generating Revenue,Privately Held (backing),No Exit,41.0,1.0,40.0,4.04,Active / Private,10,60.0,0.0,40.0,50.0,10.0,0.0,10.0,"Q2
(25-50%)"
591584-68,HeatLeap,Generating Revenue,Privately Held (backing),,,,,1.0,Active / Private,8,87.5,0.0,12.5,62.5,0.0,0.0,12.5,"Q4
(75-100%)"
1082445-04,HeatLift Dynamics,Startup,Privately Held (backing),,,,,,Active / Private,2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,"Q4
(75-100%)"
1318987-45,Heatmind,Generating Revenue,Privately Held (backing),,,,,,Active / Private,2,50.0,0.0,50.0,50.0,0.0,0.0,0.0,"Q1
(0-25%)"
601720-48,Heco innovation chanvre,Generating Revenue,Privately Held (backing),,,,,,Active / Private,3,66.66666666666666,0.0,33.33333333333333,0.0,0.0,0.0,0.0,"Q2
(25-50%)"
467019-10,Hector le Collector,Generating Revenue,Privately Held (backing),,,,,0.05,Active / Private,3,33.33333333333333,0.0,66.66666666666666,33.33333333333333,0.0,0.0,0.0,"Q1
(0-25%)"
521011-81,Heero Technologies,Bankruptcy: Liquidation,Privately Held (backing),,,,,1.14,Failed,4,25.0,0.0,75.0,25.0,0.0,0.0,0.0,"Q1
(0-25%)"
496598-32,Hefei Zhonghang New Energy Technology,Generating Revenue,Privately Held (backing),,,,,,Active / Private,5,80.0,0.0,20.0,80.0,20.0,0.0,0.0,"Q3
(50-75%)"
521006-41,Heguang New Energy Technology,Generating Revenue,Privately Held (backing),,,,,13.64,Active / Private,6,50.0,0.0,50.0,66.66666666666666,0.0,16.666666666666664,0.0,"Q1
(0-25%)"
267846-67,Heila Technologies,Generating Revenue,Acquired/Merged (Operating Subsidiary),,,,,4.33,Acquired,13,76.92307692307693,0.0,23.076923076923077,61.53846153846154,15.384615384615385,0.0,0.0,"Q3
(50-75%)"
472104-64,Heimdal,Out of Business,Out of Business,,,,,9.67,Failed,30,73.33333333333333,3.3333333333333335,23.333333333333332,33.33333333333333,26.666666666666668,3.3333333333333335,3.3333333333333335,"Q3
(50-75%)"
465600-25,Heirloom,Generating Revenue,Privately Held (backing),Success,90.0,4.0,86.0,50.66,Active / Private,48,72.91666666666666,6.25,20.833333333333336,33.33333333333333,27.083333333333332,6.25,8.333333333333332,"Q3
(50-75%)"
113128-57,Heliac,Generating Revenue,Privately Held (backing),No Exit,22.0,1.0,21.0,19.09,Active / Private,5,80.0,0.0,20.0,60.0,20.0,0.0,0.0,"Q3
(50-75%)"
496302-04,Helical Fusion,Generating Revenue,Privately Held (backing),Success,94.0,58.0,36.0,39.1,Active / Private,46,60.86956521739131,0.0,39.130434782608695,65.21739130434783,10.869565217391305,2.1739130434782608,0.0,"Q2
(25-50%)"
495005-05,HelioRec,Generating Revenue,Privately Held (backing),No Exit,21.0,1.0,20.0,1.4,Active / Private,9,77.77777777777779,22.22222222222222,0.0,33.33333333333333,33.33333333333333,0.0,11.11111111111111,"Q3
(50-75%)"
466198-03,Helios (Petah Tikva),Product Development,Privately Held (backing),Success,75.0,6.0,69.0,18.5,Active / Private,18,72.22222222222221,0.0,27.77777777777778,33.33333333333333,50.0,5.555555555555555,0.0,"Q3
(50-75%)"
459342-91,Helios Aircargo Network,Bankruptcy: Liquidation,Out of Business,,,,,0.19,Failed,4,75.0,0.0,25.0,75.0,0.0,0.0,0.0,"Q3
(50-75%)"
544640-59,HelioTrope Photonics,Startup,Privately Held (backing),,,,,0.72,Active / Private,9,88.88888888888889,0.0,11.11111111111111,33.33333333333333,44.44444444444444,0.0,11.11111111111111,"Q4
(75-100%)"
530123-05,Heliup,Generating Revenue,Privately Held (backing),Success,85.0,52.0,33.0,39.0,Active / Private,11,81.81818181818183,0.0,18.181818181818183,72.72727272727273,18.181818181818183,0.0,0.0,"Q3
(50-75%)"
616341-16,Helix Carbon,Generating Revenue,Privately Held (backing),No Exit,37.0,1.0,36.0,,Active / Private,12,75.0,0.0,25.0,16.666666666666664,50.0,0.0,0.0,"Q3
(50-75%)"
525681-01,Helix Earth,Generating Revenue,Privately Held (backing),Success,78.0,1.0,77.0,16.77,Active / Private,15,66.66666666666666,6.666666666666667,26.666666666666668,26.666666666666668,26.666666666666668,0.0,0.0,"Q2
(25-50%)"
592617-07,Helix Hydrogen,Generating Revenue,Privately Held (backing),,,,,0.01,Active / Private,4,75.0,0.0,25.0,75.0,0.0,0.0,0.0,"Q3
(50-75%)"
431728-93,Hello RSE,Generating Revenue,Privately Held (backing),No Exit,21.0,1.0,20.0,1.32,Active / Private,3,66.66666666666666,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,"Q2
(25-50%)"
232702-48,Helux Technologies,Out of Business,Out of Business,,,,,,Failed,2,100.0,0.0,0.0,50.0,50.0,0.0,0.0,"Q4
(75-100%)"
399582-55,Henan Lanxing New Energy Technology,Generating Revenue,Privately Held (backing),,,,,3.79,Active / Private,2,50.0,0.0,50.0,0.0,0.0,0.0,0.0,"Q1
(0-25%)"
537153-85,Hengsheng Graphite,Generating Revenue,Privately Held (backing),,,,,21.5,Active / Private,7,71.42857142857143,0.0,28.57142857142857,71.42857142857143,14.285714285714285,0.0,0.0,"Q3
(50-75%)"
501753-70,Hengtron Nano,Generating Revenue,Privately Held (backing),,,,,40.97,Active / Private,19,57.89473684210527,5.263157894736842,36.84210526315789,63.1578947368421,0.0,0.0,0.0,"Q2
(25-50%)"
519520-69,Hengzhao Energy Saving,Generating Revenue,Privately Held (backing),,,,,,Active / Private,2,50.0,0.0,50.0,50.0,0.0,0.0,0.0,"Q1
(0-25%)"
483638-32,Heni Innovation,Startup,Privately Held (backing),,,,,3.76,Active / Private,13,61.53846153846154,0.0,38.46153846153847,15.384615384615385,23.076923076923077,0.0,0.0,"Q2
(25-50%)"
432471-79,Hercules Electric Mobility,Generating Revenue,Privately Held (backing),No Exit,32.0,2.0,30.0,16.79,Active / Private,5,60.0,0.0,40.0,60.0,0.0,0.0,0.0,"Q2
(25-50%)"
459026-56,Hergele,Generating Revenue,Privately Held (backing),,,,,0.4,Active / Private,6,83.33333333333334,0.0,16.666666666666664,66.66666666666666,0.0,0.0,0.0,"Q3
(50-75%)"
277111-54,Hero Laboratories,Generating Revenue,Acquired/Merged,,,,,4.11,Acquired,3,100.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,"Q4
(75-100%)"
519960-07,Hero Labs (Financial Services),Generating Revenue,Privately Held (backing),No Exit,23.0,1.0,22.0,0.23,Active / Private,3,66.66666666666666,0.0,33.33333333333333,0.0,33.33333333333333,0.0,33.33333333333333,"Q2
(25-50%)"
442886-23,HERO Protein,Generating Revenue,Privately Held (backing),,,,,3.1,Active / Private,6,66.66666666666666,0.0,33.33333333333333,33.33333333333333,50.0,0.0,0.0,"Q2
(25-50%)"
772599-16,Heron Power,Generating Revenue,Privately Held (backing),Success,80.0,67.0,13.0,157.4,Active / Private,9,66.66666666666666,0.0,33.33333333333333,22.22222222222222,44.44444444444444,0.0,0.0,"Q2
(25-50%)"
469996-03,Hers.,Generating Revenue,Privately Held (backing),,,,,2.6,Active / Private,8,75.0,0.0,25.0,75.0,0.0,0.0,0.0,"Q3
(50-75%)"
470055-43,Heshun Agriculture,Generating Revenue,Privately Held (backing),,,,,2.62,Active / Private,2,50.0,0.0,50.0,50.0,0.0,0.0,0.0,"Q1
(0-25%)"
340756-30,Heuros,Out of Business,Out of Business,,,,,0.02,Failed,2,50.0,0.0,50.0,0.0,50.0,0.0,0.0,"Q1
(0-25%)"
163473-04,Hexafly,Generating Revenue,Privately Held (backing),No Exit,32.0,1.0,31.0,8.51,Active / Private,11,90.9090909090909,0.0,9.090909090909092,45.45454545454545,27.27272727272727,0.0,0.0,"Q4
(75-100%)"
442237-51,Hexas Biomass,Generating Revenue,Acquired/Merged,,,,,0.44,Acquired,11,100.0,0.0,0.0,36.36363636363637,18.181818181818183,0.0,0.0,"Q4
(75-100%)"
522376-21,Hexwise,Generating Revenue,Privately Held (backing),No Exit,25.0,1.0,24.0,0.68,Active / Private,5,80.0,0.0,20.0,40.0,0.0,0.0,0.0,"Q3
(50-75%)"
438287-32,Hey Maet,Out of Business,Out of Business,,,,,1.22,Failed,5,20.0,0.0,80.0,0.0,20.0,0.0,0.0,"Q1
(0-25%)"
481266-37,HeyCharge,Generating Revenue,Privately Held (backing),No Exit,40.0,2.0,38.0,6.57,Active / Private,18,83.33333333333334,0.0,16.666666666666664,22.22222222222222,38.88888888888889,5.555555555555555,0.0,"Q3
(50-75%)"
571434-40,HG Technology,Generating Revenue,Privately Held (backing),,,,,,Active / Private,8,62.5,12.5,25.0,37.5,12.5,0.0,0.0,"Q2
(25-50%)"
502809-31,Hgen,Generating Revenue,Privately Held (backing),No Exit,42.0,1.0,41.0,6.46,Active / Private,6,50.0,16.666666666666664,33.33333333333333,0.0,66.66666666666666,0.0,0.0,"Q1
(0-25%)"
155063-80,Hibersense,Generating Revenue,Privately Held (backing),No Exit,2.0,1.0,1.0,1.03,Active / Private,9,33.33333333333333,11.11111111111111,55.55555555555556,22.22222222222222,22.22222222222222,0.0,0.0,"Q1
(0-25%)"
434854-00,HiBO Tech,Generating Revenue,Privately Held (backing),,,,,6.45,Active / Private,9,44.44444444444444,0.0,55.55555555555556,44.44444444444444,22.22222222222222,0.0,0.0,"Q1
(0-25%)"
681910-39,HidrogeniCs,Generating Revenue,Privately Held (backing),,,,,,Active / Private,5,60.0,0.0,40.0,0.0,20.0,0.0,0.0,"Q2
(25-50%)"
442432-99,Highland Electric Fleets,Generating Revenue,Privately Held (backing),Success,97.0,33.0,64.0,384.27,Active / Private,4,100.0,0.0,0.0,0.0,100.0,0.0,0.0,"Q4
(75-100%)"
265469-41,Highlands Power,Bankruptcy: Liquidation,Out of Business,,,,,2.09,Failed,3,66.66666666666666,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,"Q2
(25-50%)"
433308-25,HighLine Technology,Generating Revenue,Privately Held (backing),No Exit,48.0,3.0,45.0,3.33,Active / Private,6,83.33333333333334,0.0,16.666666666666664,66.66666666666666,16.666666666666664,0.0,0.0,"Q3
(50-75%)"
509283-19,Hiking PV,Generating Revenue,Privately Held (backing),,,,,,Active / Private,4,100.0,0.0,0.0,100.0,0.0,0.0,0.0,"Q4
(75-100%)"
434483-74,HiNa Battery,Generating Revenue,Privately Held (backing),,,,,,Active / Private,11,72.72727272727273,0.0,27.27272727272727,36.36363636363637,36.36363636363637,0.0,0.0,"Q3
(50-75%)"
433363-60,Hippo Harvest,Generating Revenue,Privately Held (backing),Success,73.0,9.0,64.0,81.93,Active / Private,6,66.66666666666666,0.0,33.33333333333333,16.666666666666664,66.66666666666666,0.0,0.0,"Q2
(25-50%)"
435841-66,Hiringa Energy,Generating Revenue,Privately Held (backing),,,,,,Active / Private,3,66.66666666666666,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,"Q2
(25-50%)"
228788-74,Hive Power,Generating Revenue,Privately Held (backing),Success,85.0,1.0,84.0,6.76,Active / Private,14,57.14285714285714,7.142857142857142,35.714285714285715,42.857142857142854,28.57142857142857,0.0,0.0,"Q2
(25-50%)"
592860-25,HKG Energy,Startup,Privately Held (backing),,,,,,Active / Private,7,85.71428571428571,0.0,14.285714285714285,28.57142857142857,14.285714285714285,0.0,0.0,"Q4
(75-100%)"
452820-61,Hobeen,Generating Revenue,Privately Held (backing),No Exit,20.0,1.0,19.0,0.4,Active / Private,10,70.0,0.0,30.0,60.0,10.0,0.0,0.0,"Q3
(50-75%)"
496739-08,Hohm Energy,Bankruptcy: Liquidation,Privately Held (backing),,,,,8.23,Failed,15,73.33333333333333,0.0,26.666666666666668,13.333333333333334,66.66666666666666,0.0,0.0,"Q3
(50-75%)"
434209-87,Hohonu,Generating Revenue,Privately Held (backing),Success,72.0,1.0,71.0,3.73,Active / Private,16,93.75,6.25,0.0,31.25,25.0,0.0,25.0,"Q4
(75-100%)"
509119-03,HoldOn Bags,Generating Revenue,Acquired/Merged (Operating Subsidiary),,,,,6.16,Acquired,3,0.0,0.0,100.0,0.0,66.66666666666666,0.0,0.0,"Q1
(0-25%)"
532541-53,Holosolis,Generating Revenue,Privately Held (backing),Success,59.0,19.0,40.0,245.85,Active / Private,9,55.55555555555556,0.0,44.44444444444444,66.66666666666666,11.11111111111111,0.0,0.0,"Q2
(25-50%)"
277598-26,Holy Grail,Out of Business,Out of Business,,,,,2.4,Failed,11,27.27272727272727,9.090909090909092,63.63636363636363,9.090909090909092,45.45454545454545,0.0,0.0,"Q1
(0-25%)"
513216-01,Holy Technologies,Generating Revenue,Privately Held (backing),,,,,4.3,Active / Private,13,76.92307692307693,7.6923076923076925,15.384615384615385,61.53846153846154,7.6923076923076925,0.0,0.0,"Q3
(50-75%)"
170149-15,homaj,Out of Business,Out of Business,,,,,2.42,Failed,4,100.0,0.0,0.0,50.0,50.0,0.0,0.0,"Q4
(75-100%)"
590782-24,Home Grown Fuels,Startup,Privately Held (backing),,,,,,Active / Private,2,50.0,0.0,50.0,50.0,0.0,0.0,0.0,"Q1
(0-25%)"
496223-38,HomeEasy (China),Generating Revenue,Privately Held (backing),,,,,,Active / Private,2,50.0,0.0,50.0,0.0,0.0,0.0,0.0,"Q1
(0-25%)"
279644-95,HomeFarm,Generating Revenue,Privately Held (backing),No Exit,41.0,1.0,40.0,0.1,Active / Private,2,0.0,0.0,100.0,50.0,0.0,0.0,0.0,"Q1
(0-25%)"
507438-55,Homeostasis,Startup,Privately Held (backing),No Exit,33.0,1.0,32.0,0.66,Active / Private,11,72.72727272727273,0.0,27.27272727272727,63.63636363636363,9.090909090909092,0.0,0.0,"Q3
(50-75%)"
501233-95,Homie (Household Appliances),Generating Revenue,Privately Held (backing),,,,,,Active / Private,2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,"Q4
(75-100%)"
532583-38,Hondol Material,Generating Revenue,Privately Held (backing),,,,,28.84,Active / Private,7,42.857142857142854,0.0,57.14285714285714,42.857142857142854,0.0,0.0,0.0,"Q1
(0-25%)"
588687-67,Hone (Alternative Energy Equipment),Generating Revenue,Privately Held (backing),,,,,,Active / Private,2,100.0,0.0,0.0,0.0,50.0,0.0,0.0,"Q4
(75-100%)"
732008-62,Honeyloop Technologies,Startup,Privately Held (backing),,,,,,Active / Private,4,100.0,0.0,0.0,50.0,0.0,0.0,25.0,"Q4
(75-100%)"
537780-25,Hongde New Materials,Generating Revenue,Privately Held (backing),,,,,12.24,Active / Private,7,85.71428571428571,0.0,14.285714285714285,57.14285714285714,14.285714285714285,0.0,0.0,"Q4
(75-100%)"
462919-33,Honghui Energy,Generating Revenue,Privately Held (backing),,,,,52.12,Active / Private,12,58.333333333333336,0.0,41.66666666666667,83.33333333333334,0.0,0.0,0.0,"Q2
(25-50%)"
563371-03,Hope Innovations,Generating Revenue,Privately Held (backing),,,,,,Active / Private,2,100.0,0.0,0.0,50.0,0.0,0.0,0.0,"Q4
(75-100%)"
229925-26,HopFlyt,Generating Revenue,Privately Held (backing),No Exit,37.0,2.0,35.0,2.84,Active / Private,3,33.33333333333333,0.0,66.66666666666666,33.33333333333333,33.33333333333333,0.0,0.0,"Q1
(0-25%)"
698968-18,Horizon Growers,Generating Revenue,Privately Held (backing),,,,,,Active / Private,2,100.0,0.0,0.0,0.0,50.0,0.0,0.0,"Q4
(75-100%)"
515654-20,Horizontal Na Energy,Generating Revenue,Privately Held (backing),,,,,13.15,Active / Private,4,75.0,0.0,25.0,50.0,0.0,0.0,0.0,"Q3
(50-75%)"
465671-26,Hortiya,Generating Revenue,Privately Held (backing),,,,,0.88,Active / Private,3,66.66666666666666,0.0,33.33333333333333,100.0,0.0,0.0,0.0,"Q2
(25-50%)"
515725-75,Horwing Technology,Generating Revenue,Privately Held (backing),,,,,,Active / Private,7,100.0,0.0,0.0,85.71428571428571,0.0,0.0,0.0,"Q4
(75-100%)"
459906-85,Hoxton Farms,Generating Revenue,Privately Held (backing),Success,60.0,1.0,59.0,27.02,Active / Private,20,65.0,0.0,35.0,10.0,70.0,0.0,0.0,"Q2
(25-50%)"
170589-34,HPNow,Generating Revenue,Privately Held (backing),Success,62.0,6.0,56.0,22.16,Active / Private,14,85.71428571428571,0.0,14.285714285714285,78.57142857142857,7.142857142857142,0.0,0.0,"Q4
(75-100%)"
1392406-48,HR energy,Generating Revenue,Privately Held (backing),,,,,5.6,Active / Private,2,100.0,0.0,0.0,50.0,50.0,0.0,0.0,"Q4
(75-100%)"
340842-70,HR-4F,Out of Business,Out of Business,,,,,,Failed,2,50.0,0.0,50.0,0.0,50.0,0.0,0.0,"Q1
(0-25%)"
563077-45,HrimTron Energy,Generating Revenue,Privately Held (backing),,,,,,Active / Private,3,66.66666666666666,0.0,33.33333333333333,33.33333333333333,0.0,0.0,0.0,"Q2
(25-50%)"
465586-84,HS Technology,Generating Revenue,Privately Held (backing),,,,,25.92,Active / Private,5,40.0,0.0,60.0,40.0,0.0,0.0,0.0,"Q1
(0-25%)"
437920-21,HT Materials Science,Generating Revenue,Privately Held (backing),Success,73.0,6.0,67.0,27.4,Active / Private,10,80.0,0.0,20.0,30.0,30.0,10.0,0.0,"Q3
(50-75%)"
501509-35,HTM,Generating Revenue,Privately Held (backing),Success,62.0,1.0,61.0,0.76,Active / Private,4,75.0,0.0,25.0,50.0,0.0,0.0,0.0,"Q3
(50-75%)"
