Companies,outcome,pct_green,pct_traditional,pct_ivc,pct_gvc,pct_cvc,pct_impact,Total Raised,exited,failed,pure_green,pure_trad,pure_ivc,mixed_syn,syndicate,hq_country,hq_region,first_ym,n_rounds,avg_deal_size_M,n_communities,cross_community,specter_novelty,bge_novelty,log_capital,deal_year,is_us,cpu_narrow,cpu_broad,cpu_sentiment,country_cpu_col,cpu_country,CPU_pos_US,CPU_neg_US,oil_price,interest_rate,vix,cpu_narrow_z,cpu_broad_z,cpu_country_z,CPU_pos_US_z,CPU_neg_US_z,oil_price_z,interest_rate_z,vix_z,specter_novelty_z,bge_novelty_z
Itero Technologies,Active / Private,100.0,0.0,33.33333333333333,66.66666666666666,0.0,0.0,5.98,0,0,1,0,0,1,green,United Kingdom,Europe,2022-07,3.0,3.74,2.0,1,0.3496,0.3959,1.9430489167742813,2022.0,0,430.0368447114691,342.6823597000161,,CPU_UK,430.0368447114691,258.02210682688144,86.00736894229382,101.31,1.68,21.33,0.5470352359422447,0.9317047477800339,0.6566868489892088,0.6048556439857924,-0.8112700298916585,1.9095759869612132,-0.1145707352563896,0.23051624894468342,-0.8952972437894076,-0.9080491256774186
Ithaca Clean Energy,Active / Private,83.33333333333334,16.666666666666664,33.33333333333333,50.0,0.0,0.0,0.03,0,0,1,0,0,1,green,United States,Americas,2020-01,7.0,0.045,5.0,1,0.4961,0.4488,0.0295588022415444,2020.0,1,305.9690553815524,244.0712447776972,100.1325214720415,CPU_US,305.9690553815524,61.19381107631048,183.58143322893142,51.58,1.55,18.84,-0.22653574604732798,-0.07435739495281517,-0.059102232842445666,-1.0093600097138427,0.5443528080121118,-0.7900985273926402,-0.1829595972986403,-0.12203613252255463,0.9111072208865678,-0.3255087318604671
Ivy (Business/Productivity Software),Acquired,83.33333333333334,16.666666666666664,33.33333333333333,33.33333333333333,0.0,16.666666666666664,0.1,1,0,1,0,0,1,green,Germany,Europe,2022-04,5.0,0.049999999999999996,4.0,1,0.365,0.4854,0.09531017980432487,2022.0,0,411.1465749693597,296.3402897499734,,CPU_DEU,411.1465749693597,246.6879449816158,82.22931499387194,104.59,0.33,33.4,0.42925313799905324,0.4589081240998039,0.5477024872359659,0.5119026394270468,-0.8637595541597853,2.087636160037438,-0.8247627641566858,1.9394749815991277,-0.7054089928951416,0.07753433834180957
IVYS Energy Solutions,Active / Private,100.0,0.0,50.0,50.0,0.0,0.0,0.0,0,0,1,0,0,1,green,United States,Americas,2015-12,3.0,1.605,2.0,1,0.3073,0.3561,0.0,2015.0,1,192.8180716469267,140.8970016199875,114.0765154034822,CPU_US,122.116944748948,111.5329719919106,127.6591659894678,37.13,0.24,18.21,-0.9320397134624562,-1.1269740318081414,-1.1198073052329862,-0.5965216968371186,-0.23259035994360236,-1.5745404484144212,-0.8721088994167057,-0.2112361326528196,-1.416873413453529,-1.3463309342580356
iyris (Alternative Energy Equipment),Acquired,100.0,0.0,0.0,100.0,0.0,0.0,1.35,1,0,1,0,0,0,green,Saudi Arabia,Middle East,2018-01,5.0,0.4766666666666666,1.0,0,0.3543,0.485,0.8544153281560676,2018.0,0,197.2332525554197,154.8731925884962,135.4636000399107,CPU_US,176.3251532917304,174.8019205090631,217.6273336380673,64.82,1.41,13.54,-0.9045107645749871,-0.9843844601954699,-0.8070617970705326,-0.07764443531305942,1.0173617009904734,-0.07134343851178349,-0.2566091410364489,-0.8724488320311342,-0.8373443360489499,0.07312949604451681
Izote Biosciences,Active / Private,71.42857142857143,28.57142857142857,42.857142857142854,21.428571428571427,0.0,0.0,2.98,0,0,1,0,0,1,green,United States,Americas,2022-07,5.0,2.98,5.0,1,0.3965,0.5159,1.3812818192963463,2022.0,1,430.0368447114691,342.6823597000161,,CPU_US,430.0368447114691,258.02210682688144,86.00736894229382,101.31,1.68,21.33,0.5470352359422447,0.9317047477800339,0.6566868489892088,0.6048556439857924,-0.8112700298916585,1.9095759869612132,-0.1145707352563896,0.23051624894468342,-0.31700120697505085,0.41340356351037355
Jack & Bry,Failed,57.14285714285714,42.857142857142854,0.0,57.14285714285714,0.0,14.285714285714285,4.8,0,1,0,0,0,1,mixed,United Kingdom,Europe,2019-06,6.0,1.2,3.0,1,0.3195,0.3519,1.7578579175523736,2019.0,0,354.3499065347115,238.8511974395579,120.9487424603519,CPU_UK,217.1532413455612,113.131849318947,169.6009472730739,58.2,2.38,15.08,0.0751221035700187,-0.127613987927272,-0.5715107340683437,-0.5834090861740753,0.3501181393497671,-0.43072098295221145,0.25367698343265294,-0.6544043872682638,-1.266442461446383,-1.3925817783796086
Jaipur Robotics,Active / Private,40.0,40.0,40.0,20.0,0.0,0.0,0.9,0,0,0,0,0,1,mixed,Switzerland,Europe,2024-09,4.0,0.3,3.0,1,0.3499,0.3874,0.6418538861723948,2024.0,0,292.8791576312872,265.5946761960328,,CPU_DEU,292.8791576312872,58.575831526257446,175.72749457877234,68.75,5.13,16.73,-0.3081521358573302,0.1452315382901786,-0.13462228476355476,-1.0308304164693656,0.43523591635149844,0.14200304935088817,1.7003644497110344,-0.4207853393080456,-0.8915981220187404,-1.0016520244948866
Jal Jaivik Bazaar,Active / Private,100.0,0.0,0.0,66.66666666666666,0.0,0.0,0.02,0,0,1,0,0,0,green,India,Asia,2021-07,3.0,0.02,2.0,1,0.4789,0.5779,0.019802627296179712,2021.0,0,454.490159158827,333.5163262375617,,CPU_US,454.490159158827,272.6940954952962,90.89803183176541,73.93,0.1,18.24,0.6995032904800804,0.8381899419403253,0.7977662991071648,0.7251826208015233,-0.7433227289984635,0.4232078348798039,-0.9457584431545141,-0.20698851359899778,0.6990242393682963,1.096154119590732
Janta Power,Active / Private,76.92307692307693,23.076923076923077,38.46153846153847,23.076923076923077,0.0,0.0,7.47,0,0,1,0,0,1,green,United States,Americas,2022-03,10.0,2.4899999999999998,5.0,1,0.3783,0.4432,2.136530508663963,2022.0,1,445.7135559546776,329.2777114687682,,CPU_US,445.7135559546776,267.42813357280653,89.14271119093553,100.53,0.2,20.56,0.644780581259295,0.7949462380244864,0.7471311037592936,0.6819957500589084,-0.7677098729178005,1.8672324092174768,-0.8931516261989366,0.12149402656324836,-0.5414145943955474,-0.387176524022564
Japan Energy Times,Active / Private,100.0,0.0,50.0,50.0,0.0,0.0,0.16,0,0,1,0,0,1,green,Japan,Asia,2025-05,1.0,0.16,0.0,0,0.4793,0.5294,0.14842000511827327,2025.0,0,841.727559318065,527.1903901984077,,CPU_US,841.727559318065,505.036535590839,168.345511863613,61.46,4.33,18.57,3.113954434666289,2.8141147039077725,3.031869966206365,2.6306546078997344,0.33267603600990125,-0.25374654263864704,1.2795099140664146,-0.1602647040069539,0.7039564017291865,0.5620669910439996
Japan GX group,Active / Private,71.42857142857143,28.57142857142857,14.285714285714285,14.285714285714285,0.0,0.0,1.29,0,0,1,0,0,0,green,Japan,Asia,2023-08,4.0,0.645,2.0,1,0.5625,0.6342,0.8285518175661483,2023.0,0,399.9657181666479,299.8382754483674,,CPU_US,399.9657181666479,239.97943089998873,79.99314363332958,83.55,5.33,13.57,0.35953974644857645,0.4945956932926621,0.48319633887845287,0.45688520200864946,-0.8948272870453643,0.9454452937192176,1.8055780836221895,-0.8682012129773119,1.729846172794314,1.716135672934671
Japan Moss Factory,Active / Private,100.0,0.0,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0,0,1,0,0,1,green,Japan,Asia,2021-01,3.0,1.45,1.0,0,0.5735,0.5716,0.0,2021.0,0,257.0615514640529,166.27685026874,,CPU_US,257.0615514640529,51.41231029281059,154.23693087843174,52.16,0.09,33.09,-0.5314773109487031,-0.868040696210896,-0.34126618138104975,-1.0895794294938614,0.13666170849617237,-0.758612277275503,-0.9510191248500719,1.8955829180429662,1.86548063771879,1.0267778534083731
Japan Wind Tunnel Manufacturing,Active / Private,55.55555555555556,44.44444444444444,0.0,44.44444444444444,11.11111111111111,0.0,8.25,0,0,0,0,0,1,mixed,Japan,Asia,2019-04,4.0,2.0625,1.0,0,0.3816,0.5146,2.224623551524334,2019.0,0,147.0272147995472,108.1599631043451,93.28410379234886,CPU_US,165.9259386774103,243.4241448536105,162.8339832964672,63.83,2.42,13.12,-1.2175487749915295,-1.460967772186394,-0.8670583870054159,0.48513577017645154,0.2561028805099607,-0.1250872102634485,0.27471971021488395,-0.9319154987846442,-0.500724254918205,0.39908782604417165
Jaro Fleet Technologies,Active / Private,66.66666666666666,33.33333333333333,50.0,16.666666666666664,0.0,0.0,8.04,0,0,1,0,0,1,green,United States,Americas,2021-04,2.0,4.02,4.0,1,0.5037,0.6716,2.201659174404085,2021.0,1,178.4470105066247,152.3788882068065,,CPU_US,178.4470105066247,35.689402101324944,107.06820630397482,63.5,0.07,18.61,-1.0216442428780128,-1.0098321514911974,-0.7948200844082047,-1.218525140412078,-0.5186661261637123,-0.14300180084733682,-0.9615404882411873,-0.15460121193519116,1.0048183057434792,2.1279884277315326
Jasonargo,Active / Private,50.0,50.0,7.142857142857142,71.42857142857143,0.0,0.0,0.0,0,0,0,0,0,1,mixed,China,Asia,2019-02,5.0,1.45,2.0,1,0.4088,0.5967,0.0,2019.0,0,147.8971046631048,176.4269968989619,86.72775499571799,CPU_US,203.7806885874987,174.5308416080714,142.8292562619272,57.21,2.4,14.78,-1.2121249533887635,-0.7644856529898764,-0.6486615184269301,-0.07986759029034497,-0.021828197100867225,-0.48446475470387684,0.2641983468237684,-0.6968805778064854,-0.1653372143776825,1.3031817075634864
Jaunt Air Mobility,Acquired,50.0,50.0,0.0,100.0,0.0,0.0,1.48,1,0,0,0,0,1,mixed,United States,Americas,2021-06,2.0,1.48,0.0,0,0.2856,0.4258,0.9082585601768908,2021.0,1,361.6580292972939,231.4226199316193,,CPU_US,361.6580292972939,216.99481757837634,72.33160585945879,73.52,0.08,15.83,0.12068873881422396,-0.2034027122610462,0.26218631209404175,0.2683852585604918,-1.001271101348424,0.40095031324527525,-0.9562798065456296,-0.5482139109227101,-1.6844432215318135,-0.5787871639547935
Jaza Energy,Active / Private,66.66666666666666,33.33333333333333,9.523809523809524,33.33333333333333,0.0,23.809523809523807,9.26,0,0,1,0,0,0,green,Canada,Americas,2016-01,13.0,1.23375,6.0,1,0.3485,0.6016,2.3282528397426234,2016.0,0,104.5998543485994,114.6800555372952,138.5947597538382,CPU_CAN,136.6037814946126,95.2869117475804,137.2030019572769,33.66,0.34,20.2,-1.4820862110539224,-1.394447703235978,-1.0362278392907822,-0.7297578489733851,-0.09999526826880306,-1.7629150827359148,-0.8195020824611281,0.07052259791738266,-0.9088606902818557,1.3571410257053214
JCCL,Active / Private,100.0,0.0,0.0,50.0,0.0,0.0,4.42,0,0,1,0,0,0,green,Japan,Asia,2023-08,3.0,1.4733333333333334,1.0,0,0.502,0.5596,1.6900958154515549,2023.0,0,399.9657181666479,299.8382754483674,,CPU_US,399.9657181666479,239.97943089998873,79.99314363332958,83.55,5.33,13.57,0.35953974644857645,0.4945956932926621,0.48319633887845287,0.45688520200864946,-0.8948272870453643,0.9454452937192176,1.8055780836221895,-0.8682012129773119,0.983856615709696,0.8946325844895939
JD Energy,Active / Private,50.0,50.0,18.181818181818183,40.909090909090914,0.0,0.0,130.43,0,0,0,0,0,1,mixed,China,Asia,2021-03,6.0,65.22,1.0,0,0.5093,0.6045,4.878474390493917,2021.0,0,271.0594150576149,215.8556382539524,,CPU_US,271.0594150576149,54.211883011522985,162.63564903456893,59.19,0.07,19.4,-0.44419969325025693,-0.3622220396244353,-0.2605077671032155,-1.0666197524363372,0.2533473690230325,-0.37697721120054645,-0.9615404882411873,-0.04274724351787472,1.0738685787959388,1.3890761323606933
Jeevan,Active / Private,66.66666666666666,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0,0.27,0,0,1,0,0,1,green,United States,Americas,2022-01,3.0,0.135,2.0,1,0.4897,0.4082,0.23901690047049992,2022.0,1,517.3933435968448,313.3525284297924,,CPU_US,517.3933435968448,310.43600615810686,103.47866871936897,89.16,0.08,24.83,1.0917088614731565,0.6324724257749653,1.1606760670360992,1.0347091691065853,-0.5685365416555882,1.2499933336453208,-0.9562798065456296,0.726071805223934,0.8321926231123277,-0.7726002250356696
Jeosal: Advanced Materials Research,Active / Private,100.0,0.0,0.0,83.33333333333334,0.0,0.0,0.03,0,0,1,0,0,0,green,Canada,Americas,2019-09,4.0,0.07,1.0,0,0.3887,0.4241,0.0295588022415444,2019.0,0,587.0005895347282,401.9610964896011,187.849853959983,CPU_CAN,282.5299270032718,579.5047376225317,361.8030723270052,54.09,2.04,16.24,1.5257147052508058,1.5364853853380465,-0.19433050015854722,3.241378472393067,3.020434192305528,-0.6538390656788218,0.07481380578368947,-0.49016311718714095,-0.4131783730124069,-0.5975077437182875
JET Motors,Active / Private,100.0,0.0,0.0,100.0,0.0,0.0,8.14,0,0,1,0,0,0,green,Nigeria,Africa,2020-03,1.0,8.14,0.0,0,0.3861,0.3258,2.2126603854660587,2020.0,0,305.1005045177365,258.4800037625964,45.2097441751653,CPU_US,305.1005045177365,61.0201009035473,183.0603027106419,20.51,0.65,53.54,-0.23195121889695924,0.07264537395298468,-0.06411319683795663,-1.0107846304931463,0.5371126009213569,-2.4767843741848017,-0.6564209498988378,4.791043239731729,-0.445237428358192,-1.6799977382779534
JetBike,Active / Private,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,traditional,Germany,Europe,2022-01,2.0,1.45,0.0,0,0.4099,0.5081,0.0,2022.0,0,517.3933435968448,313.3525284297924,,CPU_DEU,517.3933435968448,310.43600615810686,103.47866871936897,89.16,0.08,24.83,1.0917088614731565,0.6324724257749653,1.1606760670360992,1.0347091691065853,-0.5685365416555882,1.2499933336453208,-0.9562798065456296,0.726071805223934,-0.15177376788523503,0.3275091387131668
Jiatai New Energy,Active / Private,66.66666666666666,33.33333333333333,0.0,33.33333333333333,33.33333333333333,0.0,0.0,0,0,1,0,0,0,green,China,Asia,2022-11,1.0,1.45,1.0,0,0.3314,0.3446,0.0,2022.0,0,405.8293377873721,277.9059282130951,,CPU_US,405.8293377873721,243.49760267242323,81.16586755747443,80.48,3.78,20.58,0.39609980778694015,0.2708348700623299,0.5170255456951184,0.48573820775059184,-0.8785343167181603,0.7787853146509225,0.990172420810738,0.12432577259912972,-1.1197106312099048,-1.472970150305199
Jichong Hydrogen Energy,Active / Private,50.0,50.0,25.0,50.0,12.5,0.0,0.0,0,0,0,0,0,1,mixed,China,Asia,2019-09,4.0,1.45,1.0,0,0.3691,0.3525,0.0,2019.0,0,587.0005895347282,401.9610964896011,187.849853959983,CPU_US,338.7826013033941,579.5047376225317,361.8030723270052,54.09,2.04,16.24,1.5257147052508058,1.5364853853380465,0.13021022314545427,3.241378472393067,3.020434192305528,-0.6538390656788218,0.07481380578368947,-0.49016311718714095,-0.6548543286960188,-1.3859745149336697
Jikan,Active / Private,75.0,25.0,0.0,75.0,0.0,0.0,0.36,0,0,1,0,0,0,green,Japan,Asia,2022-09,4.0,0.36,1.0,0,0.5305,0.4473,0.3074846997479606,2022.0,0,399.5879396000383,305.7251437454912,,CPU_US,399.5879396000383,239.75276376002296,79.91758792000766,79.91,2.56,31.62,0.3571842717655409,0.554655407024283,0.4810168064245449,0.45502627393066747,-0.89587700298435,0.7478419309151149,0.3483692539526925,1.6874495844056805,1.3352731839231107,-0.3420268904753145
Jimat,Active / Private,66.66666666666666,33.33333333333333,0.0,83.33333333333334,0.0,0.0,0.0,0,0,1,0,0,0,green,China,Asia,2019-01,6.0,1.45,1.0,0,0.4907,0.5526,0.0,2019.0,0,296.1897966341996,224.0056007601654,115.3168245063382,CPU_US,269.8162810969046,45.10988000785043,200.6684898736628,53.84,2.4,16.57,-0.2875100797819557,-0.2790735147481868,-0.2676798278059687,-1.1412665184032,0.7817479025948983,-0.6674107252120707,0.2641983468237684,-0.4434393075950971,0.8445230290145528,0.8175478442869727
Jimi Biotechnology,Active / Private,83.33333333333334,16.666666666666664,16.666666666666664,66.66666666666666,0.0,0.0,4.23,0,0,1,0,0,0,green,China,Asia,2022-10,3.0,2.115,1.0,0,0.3235,0.3629,1.6544112780768316,2022.0,0,480.4577871430489,374.0215347900981,,CPU_US,480.4577871430489,288.27467228582935,96.09155742860979,86.54,3.08,25.88,0.8614131914155897,1.2514370382773574,0.9475823367150032,0.8529610525206064,-0.6711676746836437,1.1077623417368738,0.6219247021216955,0.8747384721077093,-1.2171208378374825,-1.271448615204061
Jiminy's,Active / Private,40.0,60.0,20.0,20.0,0.0,10.0,4.99,0,0,0,1,0,1,traditional,United States,Americas,2019-03,7.0,4.376666666666667,3.0,1,0.4258,0.4171,1.7900914121273581,2019.0,1,298.9919218365096,186.8819307882431,151.1870606033128,CPU_US,156.6044051822556,146.3614028427712,114.1883611080254,60.19,2.41,13.71,-0.27003864133595756,-0.6578210726424547,-0.9208374696971949,-0.31088899317087554,-0.4197438917323742,-0.32269057306755117,0.2694590285193263,-0.8483789907261418,0.04427968596014421,-0.6745924839209082
Jimmy,Active / Private,92.85714285714286,7.142857142857142,21.428571428571427,57.14285714285714,0.0,7.142857142857142,97.2,0,0,1,0,0,1,green,France,Europe,2022-02,6.0,32.3,3.0,1,0.5727,0.5665,4.58700621536042,2022.0,0,215.8836024293797,164.4532690163843,,CPU_FRA,215.8836024293797,43.17672048587594,129.5301614576278,96.13,0.08,30.15,-0.7882245830900929,-0.8866454555591465,-0.5788357108328984,-1.1571206228629785,-0.20659611439489559,1.6283712014322975,-0.9562798065456296,1.479316250768395,1.8556163129970098,0.9706161141178922
JingTsing,Active / Private,40.0,60.0,0.0,20.0,0.0,0.0,1.36,0,0,0,1,0,1,traditional,China,Asia,2022-06,5.0,1.36,1.0,0,0.3898,0.6164,0.8586616190375187,2022.0,0,453.9889857708172,292.6717403015228,,CPU_US,453.9889857708172,272.3933914624903,90.79779715416345,107.76,1.21,28.71,0.6963784408152021,0.42148040896102806,0.794874860151256,0.7227165060844551,-0.7447153164560073,2.259724802919033,-0.36182277494760384,1.275430536184932,-0.39961492651995945,1.5201201907051483
Jinyi New Energy,Active / Private,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0,1,0,0,0,green,China,Asia,2022-06,3.0,1.45,1.0,0,0.3701,0.4962,0.0,2022.0,0,453.9889857708172,292.6717403015228,,CPU_US,453.9889857708172,272.3933914624903,90.79779715416345,107.76,1.21,28.71,0.6963784408152021,0.42148040896102806,0.794874860151256,0.7227165060844551,-0.7447153164560073,2.259724802919033,-0.36182277494760384,1.275430536184932,-0.6425239227937937,0.19646508036871055
Jiro-Ve,Active / Private,100.0,0.0,0.0,66.66666666666666,0.0,0.0,0.0,0,0,1,0,0,0,green,Madagascar,Africa,2014-01,3.0,1.45,1.0,0,0.4506,0.5342,0.0,2014.0,0,159.0883590816582,117.9806886681581,47.86782820299257,CPU_US,97.77913865876629,110.2117548499465,74.44545470802353,97.55,0.07,18.41,-1.1423467320066245,-1.3607735880753615,-1.2602203485311418,-0.6073571785160202,-0.9719028281711081,1.705458227581151,-0.9615404882411873,-0.18291867229400538,0.35007375233532634,0.6149250986115116
Jirogasy,Failed,100.0,0.0,33.33333333333333,33.33333333333333,0.0,0.0,0.03,0,1,1,0,0,1,green,Madagascar,Africa,2018-06,6.0,0.03,0.0,0,0.4115,0.5736,0.0295588022415444,2018.0,0,152.3951405643082,135.6966448685218,110.6737323136815,CPU_US,136.1934024103367,70.28092393547198,201.870675063145,74.13,1.82,16.09,-1.1840793980684736,-1.1800297351178166,-1.0385954551685477,-0.9348353598495652,0.798450186241342,0.4340651625064023,-0.04092119151858103,-0.5114012124562515,-0.13204511844167502,1.0488020648948364
Jiva Materials,Active / Private,70.58823529411765,29.411764705882355,23.52941176470588,35.294117647058826,0.0,17.647058823529413,2.71,0,0,1,0,0,1,green,United Kingdom,Europe,2017-09,14.0,0.54,4.0,1,0.5552,0.5254,1.3110318766193438,2017.0,0,284.1111906443856,179.1285333195559,136.469570857704,CPU_UK,207.5518492378651,155.6448948356046,172.8517425177791,51.67,1.15,9.51,-0.3628209976847419,-0.7369237141342546,-0.6269044158466028,-0.23475381129226403,0.3952823159912728,-0.7852127299606704,-0.3933868651209504,-1.4430456582612425,1.6398342097080711,0.5180185680710733
Jivoule Biofuels,Active / Private,88.88888888888889,11.11111111111111,0.0,66.66666666666666,0.0,0.0,0.3,0,0,1,0,0,0,green,India,Asia,2021-07,9.0,0.145,3.0,1,0.5304,0.4987,0.26236426446749106,2021.0,0,454.490159158827,333.5163262375617,,CPU_US,454.490159158827,272.6940954952962,90.89803183176541,73.93,0.1,18.24,0.6995032904800804,0.8381899419403253,0.7977662991071648,0.7251826208015233,-0.7433227289984635,0.4232078348798039,-0.9457584431545141,-0.20698851359899778,1.3340401433328883,0.22399534472678959
Jizoku,Active / Private,66.66666666666666,33.33333333333333,33.33333333333333,0.0,0.0,0.0,0.44,0,0,1,0,0,1,green,Japan,Asia,2024-06,2.0,0.44,1.0,0,0.4462,0.4421,0.36464311358790924,2024.0,0,280.3452200210886,212.0434644976111,,CPU_US,280.3452200210886,56.06904400421772,168.20713201265315,82.83,5.33,12.44,-0.38630207693135393,-0.4011150559015144,-0.2069348144071853,-1.0513889222631836,0.33075348735275156,0.906358914263461,1.8055780836221895,-1.0281948640046128,0.29581996636553576,-0.3992898403401186
JJ Innovative Materials,Active / Private,83.33333333333334,16.666666666666664,0.0,50.0,0.0,16.666666666666664,0.0,0,0,1,0,0,0,green,United States,Americas,2023-12,7.0,0.01,2.0,1,0.3857,0.385,0.0,2023.0,1,414.8548514305776,292.7260983951576,,CPU_US,414.8548514305776,248.91291085834655,82.97097028611552,71.89,5.33,12.45,0.45237449027820953,0.4220349876228774,0.5690967896386206,0.5301498875346955,-0.8534555368026311,0.31246309308849324,1.8055780836221895,-1.0267789909866722,-0.45016959071908225,-1.0280810782786427
Joco Bikes,Active / Private,42.857142857142854,57.14285714285714,71.42857142857143,0.0,0.0,0.0,0.0,0,0,0,0,1,1,ivc,United States,Americas,2022-07,4.0,1.45,3.0,1,0.2953,0.3622,0.0,2022.0,1,430.0368447114691,342.6823597000161,,CPU_US,430.0368447114691,258.02210682688144,86.00736894229382,101.31,1.68,21.33,0.5470352359422447,0.9317047477800339,0.6566868489892088,0.6048556439857924,-0.8112700298916585,1.9095759869612132,-0.1145707352563896,0.23051624894468342,-1.5648382842802302,-1.279157089224323
Joe's Future Food,Active / Private,66.66666666666666,33.33333333333333,16.666666666666664,50.0,0.0,0.0,11.85,0,0,1,0,0,0,green,China,Asia,2020-12,3.0,5.925,1.0,0,0.2498,0.3029,2.553343811341229,2020.0,0,511.2711537443506,396.731139063225,65.74856004229605,CPU_US,511.2711537443506,306.76269224661036,102.25423074887013,48.35,0.09,22.75,1.0535365974092996,1.483127686472899,1.1253550810091546,1.0045838215579561,-0.5855479892009999,-0.9654443685622146,-0.9510191248500719,0.4315702174922653,-2.125871752831472,-1.9321749597979567
Joensuu Biocoal,Failed,100.0,0.0,0.0,100.0,0.0,0.0,5.0,0,1,1,0,0,0,green,Finland,Europe,2021-12,3.0,5.0,2.0,1,0.537,0.6669,1.791759469228055,2021.0,0,532.4487159382658,308.3799373091451,,CPU_EU_avg,532.4487159382658,319.46922956295947,106.48974318765316,75.33,0.08,17.22,1.1855801170929527,0.5817404602991291,1.2475356073172834,1.1087918642184575,-0.5267028705291719,0.4992091282659967,-0.9562798065456296,-0.35140756142895074,1.4154208222875746,2.0762315307383448
JOINN Biologics,Active / Private,44.44444444444444,55.55555555555556,22.22222222222222,22.22222222222222,0.0,0.0,223.67,0,0,0,0,0,1,mixed,China,Asia,2018-01,4.0,74.56,1.0,0,0.4811,0.6273,5.414632658929385,2018.0,0,197.2332525554197,154.8731925884962,135.4636000399107,CPU_US,176.3251532917304,174.8019205090631,217.6273336380673,64.82,1.41,13.54,-0.9045107645749871,-0.9843844601954699,-0.8070617970705326,-0.07764443531305942,1.0173617009904734,-0.07134343851178349,-0.2566091410364489,-0.8724488320311342,0.726151132353192,1.6401521433063728
Joint Venture (Blink Charging / Envoy Technologies),Active / Private,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,green,United States,Americas,2019-12,1.0,1.45,0.0,0,0.4317,0.5083,0.0,2019.0,1,511.0166266381334,406.6881338827288,90.82762257418993,CPU_US,310.4620116092263,321.7844855318048,298.0629341519062,61.14,1.55,13.78,1.0519496038426146,1.5847121331266159,-0.03318084720088622,1.1277795936654866,2.1348752311919297,-0.27111826684120555,-0.1829595972986403,-0.838467879600557,0.11702908078327177,0.3297115598618129
Jolkuwori,Active / Private,100.0,0.0,0.0,100.0,0.0,0.0,0.01,0,0,1,0,0,0,green,India,Asia,2020-08,2.0,0.01,0.0,0,0.3737,0.5947,0.009950330853168083,2020.0,0,235.5495910268646,246.9111696181857,60.25033587681727,CPU_US,235.5495910268646,47.10991820537292,141.32975461611875,42.61,0.1,26.41,-0.6656058260918671,-0.04538357316332577,-0.46537596437063794,-1.124863932819015,-0.04266117860464808,-1.2770496714456074,-0.9457584431545141,0.9497797420585674,-0.5981344615457834,1.2811574960770231
Jolt,Active / Private,64.28571428571429,35.714285714285715,0.0,57.14285714285714,0.0,0.0,7.45,0,0,1,0,0,0,green,United States,Americas,2016-04,13.0,0.7818181818181817,7.0,1,0.4035,0.4086,2.1341664413690826,2016.0,1,226.2612112623542,153.6501975902174,87.16264821658818,CPU_US,80.25946590613444,50.03875142486446,62.15554394546949,45.98,0.37,15.7,-0.7235194964678071,-0.9968618464362521,-1.3612972722139718,-1.10084417279442,-1.1426498789096637,-1.0941037009374135,-0.803720037374455,-0.5666202601559395,-0.23068836565947515,-0.7681953827383768
Jolt (Specialty Chemicals),Active / Private,78.57142857142857,14.285714285714285,14.285714285714285,42.857142857142854,0.0,0.0,22.45,0,0,1,0,0,0,green,Spain,Europe,2022-05,10.0,5.236666666666666,5.0,1,0.552,0.4295,3.1548704948922883,2022.0,0,517.952851614523,403.6409355642895,,CPU_ESP,517.952851614523,310.77171096871376,103.5905703229046,114.38,0.77,26.19,1.0951974314638362,1.5536236410028232,1.1639040582207114,1.0374623299681245,-0.566981862443853,2.6191023473594606,-0.5932927695521448,0.9186305356638718,1.6003769108209511,-0.5380423727048367
Jones Food Company,Acquired,0.0,100.0,50.0,50.0,0.0,0.0,5.82,1,0,0,1,0,1,traditional,United Kingdom,Europe,2018-03,4.0,7.8100000000000005,0.0,0,0.4407,0.4382,1.9198594718553708,2018.0,0,208.4785522331171,132.2254628402504,88.20136440826732,CPU_UK,115.456836316033,163.9135756424523,213.1519564522115,64.87,1.51,19.97,-0.8343955673797568,-1.215443844692883,-1.158231725671547,-0.16694123412717132,0.9551840765803924,-0.0686291066051331,-0.20400232408087132,0.03795751850474613,0.22800273390329767,-0.442237052738722
Jouga,Active / Private,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0,0,0,0,0,1,mixed,France,Europe,2025-02,4.0,1.45,1.0,0,0.5511,0.4659,0.0,2025.0,0,856.9651554650449,618.489119800285,,CPU_FRA,856.9651554650449,514.1790932790269,171.39303109300897,69.97,4.33,19.63,3.2089618679271106,3.745573552176636,3.1197808173166806,2.705633968356256,0.37501604404916694,0.2082327478731423,1.2795099140664146,-0.010182164105238192,1.5892795455089483,-0.13720172365120675
